node1	node2	score	network_id	edge_type
AT2G29380	AT4G27920	1	BIOGRID	PPI
AT1G07430	AT4G01026	1	BIOGRID	PPI
AT1G07430	AT5G53160	1	BIOGRID	PPI
AT1G07430	AT1G01360	1	BIOGRID	PPI
AT1G07430	AT5G05440	1	BIOGRID	PPI
AT5G05440	AT1G07430	1	BIOGRID	PPI
AT5G05440	AT2G29380	1	BIOGRID	PPI
AT5G05440	AT1G72770	1	BIOGRID	PPI
AT4G01026	AT1G07430	1	BIOGRID	PPI
AT4G01026	AT2G29380	1	BIOGRID	PPI
AT5G53160	AT1G07430	1	BIOGRID	PPI
AT5G53160	AT2G29380	1	BIOGRID	PPI
AT5G53160	AT1G72770	1	BIOGRID	PPI
AT1G01360	AT1G07430	1	BIOGRID	PPI
AT1G01360	AT2G29380	1	BIOGRID	PPI
AT1G01360	AT1G72770	1	BIOGRID	PPI
AT4G27920	AT1G07430	1	BIOGRID	PPI
AT4G27920	AT2G29380	1	BIOGRID	PPI
AT4G27920	AT1G72770	1	BIOGRID	PPI
AT1G75080	AT2G01570	1	BIOGRID	PPI
AT2G01570	AT1G75080	1	BIOGRID	PPI
AT2G01570	AT1G75080	1	BIOGRID	PPI
AT1G75080	AT2G01570	1	BIOGRID	PPI
AT3G17510	AT3G17510	1	BIOGRID	PPI
AT5G07070	AT5G07070	1	BIOGRID	PPI
AT2G26980	AT2G26980	1	BIOGRID	PPI
AT5G35410	AT5G24270	1	BIOGRID	PPI
AT4G17615	AT5G35410	1	BIOGRID	PPI
AT5G24270	AT5G35410	1	BIOGRID	PPI
AT4G01420	AT5G35410	1	BIOGRID	PPI
AT1G64480	AT5G35410	1	BIOGRID	PPI
AT5G47100	AT5G35410	1	BIOGRID	PPI
AT4G33000	AT5G35410	1	BIOGRID	PPI
AT5G35410	AT3G26710	1	BIOGRID	PPI
AT5G35410	AT4G26560	1	BIOGRID	PPI
AT5G35410	AT4G33000	1	BIOGRID	PPI
AT3G17510	AT4G17615	1	BIOGRID	PPI
AT1G30270	AT4G17615	1	BIOGRID	PPI
AT1G30270	AT4G17615	1	BIOGRID	PPI
AT1G30270	AT2G37620	1	BIOGRID	PPI
AT5G55990	AT5G01820	1	BIOGRID	PPI
AT5G55990	AT5G01820	1	BIOGRID	PPI
AT5G02500	AT3G54830	1	BIOGRID	PPI
AT1G75080	AT1G14920	1	BIOGRID	PPI
AT1G75080	AT1G14920	1	BIOGRID	PPI
AT1G75080	AT1G14920	1	BIOGRID	PPI
AT5G15840	AT2G32950	1	BIOGRID	PPI
AT1G26830	AT5G19000	1	BIOGRID	PPI
AT1G69670	AT5G19000	1	BIOGRID	PPI
AT1G26830	AT2G39760	1	BIOGRID	PPI
AT1G69670	AT2G39760	1	BIOGRID	PPI
AT5G19000	AT1G26830	1	BIOGRID	PPI
AT5G19000	AT1G69670	1	BIOGRID	PPI
AT5G19000	AT5G19000	1	BIOGRID	PPI
AT5G19000	AT2G39760	1	BIOGRID	PPI
AT5G19000	AT5G21010	1	BIOGRID	PPI
AT5G19000	AT3G43700	1	BIOGRID	PPI
AT2G39760	AT5G19000	1	BIOGRID	PPI
AT2G39760	AT2G39760	1	BIOGRID	PPI
AT2G39760	AT5G21010	1	BIOGRID	PPI
AT1G26830	AT5G20570	1	BIOGRID	PPI
AT1G69670	AT5G20570	1	BIOGRID	PPI
AT5G20570	AT1G26830	1	BIOGRID	PPI
AT1G31340	AT1G26830	1	BIOGRID	PPI
AT1G31340	AT1G69670	1	BIOGRID	PPI
AT5G19000	AT1G26830	1	BIOGRID	PPI
AT5G19000	AT5G19000	1	BIOGRID	PPI
AT4G17615	AT1G30270	1	BIOGRID	PPI
AT5G47100	AT1G30270	1	BIOGRID	PPI
AT5G60410	AT2G36270	1	BIOGRID	PPI
AT2G36270	AT4G26840	1	BIOGRID	PPI
AT5G43470	AT2G32950	1	BIOGRID	PPI
AT2G32950	AT5G43470	1	BIOGRID	PPI
AT2G32950	AT5G58140	1	BIOGRID	PPI
AT5G42190	AT3G50080	1	BIOGRID	PPI
AT1G30270	AT2G26650	1	BIOGRID	PPI
AT4G32650	AT2G26650	1	BIOGRID	PPI
AT5G35410	AT4G17615	1	BIOGRID	PPI
AT5G35410	AT4G33000	1	BIOGRID	PPI
AT3G17510	AT4G17615	1	BIOGRID	PPI
AT3G17510	AT5G47100	1	BIOGRID	PPI
AT2G34640	AT1G09570	1	BIOGRID	PPI
AT2G34640	AT2G18790	1	BIOGRID	PPI
AT2G34640	AT1G09570	1	BIOGRID	PPI
AT4G02570	AT1G31340	1	BIOGRID	PPI
AT4G31160	AT4G05420	1	BIOGRID	PPI
AT4G31160	AT4G05420	1	BIOGRID	PPI
AT4G05420	AT4G31160	1	BIOGRID	PPI
AT5G46210	AT4G31160	1	BIOGRID	PPI
AT4G31160	AT5G46210	1	BIOGRID	PPI
AT3G13550	AT4G05420	1	BIOGRID	PPI
AT4G31160	AT1G22920	1	BIOGRID	PPI
AT4G31160	AT1G02090	1	BIOGRID	PPI
AT2G23430	AT3G48750	1	BIOGRID	PPI
AT2G23430	AT2G22490	1	BIOGRID	PPI
AT4G30960	AT2G26650	1	BIOGRID	PPI
AT2G25090	AT2G26650	1	BIOGRID	PPI
AT1G30270	AT2G26650	1	BIOGRID	PPI
AT4G30960	AT4G17615	1	BIOGRID	PPI
AT2G25090	AT4G17615	1	BIOGRID	PPI
AT1G30270	AT4G17615	1	BIOGRID	PPI
AT4G30960	AT5G55990	1	BIOGRID	PPI
AT2G25090	AT5G55990	1	BIOGRID	PPI
AT1G30270	AT5G55990	1	BIOGRID	PPI
AT4G30960	AT4G26570	1	BIOGRID	PPI
AT2G25090	AT4G26570	1	BIOGRID	PPI
AT1G30270	AT4G26570	1	BIOGRID	PPI
AT4G30960	AT5G47100	1	BIOGRID	PPI
AT2G25090	AT5G47100	1	BIOGRID	PPI
AT1G30270	AT5G47100	1	BIOGRID	PPI
AT3G01130	AT4G31570	1	BIOGRID	PPI
AT3G01130	AT4G31570	1	BIOGRID	PPI
AT3G01130	AT4G31570	1	BIOGRID	PPI
AT3G62980	AT3G23050	1	BIOGRID	PPI
AT3G62980	AT2G22670	1	BIOGRID	PPI
AT3G62980	AT1G04250	1	BIOGRID	PPI
AT3G62980	AT3G23050	1	BIOGRID	PPI
AT3G62980	AT2G22670	1	BIOGRID	PPI
AT3G62980	AT1G04250	1	BIOGRID	PPI
AT2G22670	AT1G19850	1	BIOGRID	PPI
AT2G22670	AT5G20730	1	BIOGRID	PPI
AT2G22670	AT1G19220	1	BIOGRID	PPI
AT2G22670	AT1G19850	1	BIOGRID	PPI
AT2G22670	AT5G20730	1	BIOGRID	PPI
AT2G22670	AT1G19220	1	BIOGRID	PPI
AT3G53110	AT1G55540	1	BIOGRID	PPI
AT4G02570	AT2G02560	1	BIOGRID	PPI
AT4G02570	AT1G75950	1	BIOGRID	PPI
AT4G02570	AT1G75950	1	BIOGRID	PPI
AT4G02570	AT2G02560	1	BIOGRID	PPI
AT4G02570	AT3G62980	1	BIOGRID	PPI
AT2G18790	AT1G28520	1	BIOGRID	PPI
AT2G18790	AT2G42400	1	BIOGRID	PPI
AT2G18790	AT2G42400	1	BIOGRID	PPI
AT5G57050	AT5G62880	1	BIOGRID	PPI
AT5G62880	AT4G38430	1	BIOGRID	PPI
AT5G62880	AT5G19560	1	BIOGRID	PPI
AT5G62880	AT2G45890	1	BIOGRID	PPI
AT5G62880	AT5G57050	1	BIOGRID	PPI
AT4G32410	AT4G32410	1	BIOGRID	PPI
AT4G32410	AT5G05170	1	BIOGRID	PPI
AT4G32410	AT5G44030	1	BIOGRID	PPI
AT4G32410	AT5G64740	1	BIOGRID	PPI
AT4G32410	AT5G17420	1	BIOGRID	PPI
AT4G32410	AT4G18780	1	BIOGRID	PPI
AT5G05170	AT4G32410	1	BIOGRID	PPI
AT5G05170	AT5G05170	1	BIOGRID	PPI
AT5G05170	AT5G44030	1	BIOGRID	PPI
AT5G05170	AT5G64740	1	BIOGRID	PPI
AT5G05170	AT5G17420	1	BIOGRID	PPI
AT5G05170	AT4G18780	1	BIOGRID	PPI
AT5G64740	AT4G32410	1	BIOGRID	PPI
AT5G64740	AT5G05170	1	BIOGRID	PPI
AT5G64740	AT5G44030	1	BIOGRID	PPI
AT5G64740	AT5G64740	1	BIOGRID	PPI
AT5G64740	AT5G17420	1	BIOGRID	PPI
AT5G64740	AT4G18780	1	BIOGRID	PPI
AT5G44030	AT4G32410	1	BIOGRID	PPI
AT5G44030	AT5G05170	1	BIOGRID	PPI
AT5G44030	AT5G44030	1	BIOGRID	PPI
AT5G44030	AT5G64740	1	BIOGRID	PPI
AT5G44030	AT5G17420	1	BIOGRID	PPI
AT5G44030	AT4G18780	1	BIOGRID	PPI
AT5G17420	AT4G32410	1	BIOGRID	PPI
AT5G17420	AT5G05170	1	BIOGRID	PPI
AT5G17420	AT5G44030	1	BIOGRID	PPI
AT5G17420	AT5G64740	1	BIOGRID	PPI
AT5G17420	AT4G18780	1	BIOGRID	PPI
AT4G18780	AT4G32410	1	BIOGRID	PPI
AT4G18780	AT5G05170	1	BIOGRID	PPI
AT4G18780	AT5G44030	1	BIOGRID	PPI
AT4G18780	AT5G64740	1	BIOGRID	PPI
AT4G18780	AT5G17420	1	BIOGRID	PPI
AT4G18780	AT4G18780	1	BIOGRID	PPI
AT4G32410	AT5G44030	1	BIOGRID	PPI
AT4G32410	AT5G17420	1	BIOGRID	PPI
AT4G32410	AT4G18780	1	BIOGRID	PPI
AT5G05170	AT5G44030	1	BIOGRID	PPI
AT5G05170	AT5G17420	1	BIOGRID	PPI
AT5G05170	AT4G18780	1	BIOGRID	PPI
AT5G64740	AT5G44030	1	BIOGRID	PPI
AT5G64740	AT5G17420	1	BIOGRID	PPI
AT5G64740	AT4G18780	1	BIOGRID	PPI
AT1G61340	AT5G10450	1	BIOGRID	PPI
AT5G10450	AT1G61340	1	BIOGRID	PPI
AT5G65430	AT1G61340	1	BIOGRID	PPI
AT2G42590	AT1G61340	1	BIOGRID	PPI
AT5G63860	AT2G32950	1	BIOGRID	PPI
AT2G32950	AT5G63860	1	BIOGRID	PPI
AT1G79650	AT4G38630	1	BIOGRID	PPI
AT2G17200	AT4G38630	1	BIOGRID	PPI
AT2G17200	AT4G38630	1	BIOGRID	PPI
AT1G79650	AT4G38630	1	BIOGRID	PPI
AT2G17200	AT2G26590	1	BIOGRID	PPI
AT2G17200	AT2G26590	1	BIOGRID	PPI
AT1G17110	AT3G52590	1	BIOGRID	PPI
AT1G17110	AT4G05320	1	BIOGRID	PPI
AT1G15750	AT4G36920	1	BIOGRID	PPI
AT1G15750	AT4G36920	1	BIOGRID	PPI
AT1G15750	AT4G38130	1	BIOGRID	PPI
AT1G15750	AT1G15750	1	BIOGRID	PPI
AT1G15750	AT4G38130	1	BIOGRID	PPI
AT5G21990	AT5G02500	1	BIOGRID	PPI
AT5G21990	AT5G56030	1	BIOGRID	PPI
AT5G21990	AT1G79940	1	BIOGRID	PPI
AT1G77180	AT1G16610	1	BIOGRID	PPI
AT2G26670	AT5G20140	1	BIOGRID	PPI
AT2G26670	AT5G20140	1	BIOGRID	PPI
AT2G28160	AT2G41240	1	BIOGRID	PPI
AT2G28160	AT5G04150	1	BIOGRID	PPI
AT2G28160	AT2G41240	1	BIOGRID	PPI
AT2G28160	AT5G04150	1	BIOGRID	PPI
AT2G26975	AT2G26975	1	BIOGRID	PPI
AT2G26975	AT2G26975	1	BIOGRID	PPI
AT2G39810	AT3G26744	1	BIOGRID	PPI
AT1G04510	AT1G09770	1	BIOGRID	PPI
AT1G75080	AT1G14920	1	BIOGRID	PPI
AT1G75080	AT2G01570	1	BIOGRID	PPI
AT1G75080	AT1G66350	1	BIOGRID	PPI
AT1G75080	AT3G03450	1	BIOGRID	PPI
AT1G75080	AT5G17490	1	BIOGRID	PPI
AT2G01570	AT1G75080	1	BIOGRID	PPI
AT2G01570	AT1G75080	1	BIOGRID	PPI
AT2G01570	AT1G75080	1	BIOGRID	PPI
AT3G17930	ATCG00730	1	BIOGRID	PPI
AT3G17930	ATCG00730	1	BIOGRID	PPI
AT1G64280	AT5G06950	1	BIOGRID	PPI
AT5G45110	AT5G06950	1	BIOGRID	PPI
AT1G64280	AT5G45110	1	BIOGRID	PPI
AT1G01140	AT4G17615	1	BIOGRID	PPI
AT1G01140	AT5G55990	1	BIOGRID	PPI
AT1G01140	AT4G26570	1	BIOGRID	PPI
AT1G01140	AT4G01420	1	BIOGRID	PPI
AT1G01140	AT4G16350	1	BIOGRID	PPI
AT1G01140	AT4G26560	1	BIOGRID	PPI
AT1G01140	AT1G64480	1	BIOGRID	PPI
AT1G01140	AT5G47100	1	BIOGRID	PPI
AT5G55990	AT1G01140	1	BIOGRID	PPI
AT4G26570	AT1G01140	1	BIOGRID	PPI
AT5G55990	AT1G01140	1	BIOGRID	PPI
AT4G26570	AT1G01140	1	BIOGRID	PPI
AT2G19520	AT2G39810	1	BIOGRID	PPI
AT3G04610	AT2G39810	1	BIOGRID	PPI
AT3G26744	AT2G39810	1	BIOGRID	PPI
AT2G19520	AT2G39810	1	BIOGRID	PPI
AT3G04610	AT2G39810	1	BIOGRID	PPI
AT2G39810	AT2G19520	1	BIOGRID	PPI
AT2G39810	AT3G04610	1	BIOGRID	PPI
AT1G47580	AT2G45350	1	BIOGRID	PPI
AT5G48150	AT2G04890	1	BIOGRID	PPI
AT5G48150	AT2G04890	1	BIOGRID	PPI
AT3G57130	AT2G41370	1	BIOGRID	PPI
AT3G57130	AT5G06950	1	BIOGRID	PPI
AT3G57130	AT3G12250	1	BIOGRID	PPI
AT4G31730	AT3G09770	1	BIOGRID	PPI
AT4G31730	AT5G03200	1	BIOGRID	PPI
AT4G25760	AT3G09770	1	BIOGRID	PPI
AT4G25760	AT5G03200	1	BIOGRID	PPI
AT4G25760	AT3G53410	1	BIOGRID	PPI
AT4G25760	AT5G19080	1	BIOGRID	PPI
AT5G57685	AT3G09770	1	BIOGRID	PPI
AT5G57685	AT5G03200	1	BIOGRID	PPI
AT5G57685	AT3G53410	1	BIOGRID	PPI
AT2G24762	AT3G09770	1	BIOGRID	PPI
AT2G24762	AT5G03200	1	BIOGRID	PPI
AT5G24920	AT3G09770	1	BIOGRID	PPI
AT5G24920	AT5G03200	1	BIOGRID	PPI
AT3G30725	AT3G09770	1	BIOGRID	PPI
AT3G30725	AT5G03200	1	BIOGRID	PPI
AT5G38770	AT3G09770	1	BIOGRID	PPI
AT3G09770	AT4G31730	1	BIOGRID	PPI
AT3G09770	AT4G25760	1	BIOGRID	PPI
AT3G09770	AT5G57685	1	BIOGRID	PPI
AT3G09770	AT2G24762	1	BIOGRID	PPI
AT3G09770	AT5G24920	1	BIOGRID	PPI
AT3G09770	AT3G30725	1	BIOGRID	PPI
AT3G09770	AT5G38770	1	BIOGRID	PPI
AT5G03200	AT4G25760	1	BIOGRID	PPI
AT5G03200	AT3G30725	1	BIOGRID	PPI
AT3G53410	AT4G25760	1	BIOGRID	PPI
AT3G53410	AT5G57685	1	BIOGRID	PPI
AT5G19080	AT4G25760	1	BIOGRID	PPI
AT3G09770	AT4G31730	1	BIOGRID	PPI
AT3G09770	AT4G31730	1	BIOGRID	PPI
AT4G31730	AT3G09770	1	BIOGRID	PPI
AT3G09770	AT4G31730	1	BIOGRID	PPI
AT3G51820	AT5G37770	1	BIOGRID	PPI
AT5G37770	AT3G51820	1	BIOGRID	PPI
AT4G34460	AT4G03415	1	BIOGRID	PPI
AT4G03415	AT4G34460	1	BIOGRID	PPI
AT4G03415	AT4G34460	1	BIOGRID	PPI
AT5G63860	AT2G32950	1	BIOGRID	PPI
AT5G63860	AT5G52250	1	BIOGRID	PPI
AT5G63860	AT5G23730	1	BIOGRID	PPI
AT2G15530	AT1G25540	1	BIOGRID	PPI
AT4G34040	AT1G25540	1	BIOGRID	PPI
AT4G34040	AT1G25540	1	BIOGRID	PPI
AT5G22880	AT1G01370	1	BIOGRID	PPI
AT1G05000	AT4G02510	1	BIOGRID	PPI
AT1G05000	AT5G19620	1	BIOGRID	PPI
AT1G05000	AT4G02510	1	BIOGRID	PPI
AT1G05000	AT5G19620	1	BIOGRID	PPI
AT1G05000	AT5G05000	1	BIOGRID	PPI
AT1G05000	AT1G02280	1	BIOGRID	PPI
AT1G05000	AT5G19620	1	BIOGRID	PPI
AT1G05000	AT1G02280	1	BIOGRID	PPI
AT4G34460	AT1G66160	1	BIOGRID	PPI
AT4G34460	AT1G66160	1	BIOGRID	PPI
AT1G66160	AT1G66160	1	BIOGRID	PPI
AT3G52450	AT1G07000	1	BIOGRID	PPI
AT3G52450	AT1G07000	1	BIOGRID	PPI
AT3G52450	AT1G07000	1	BIOGRID	PPI
AT1G07000	AT3G52450	1	BIOGRID	PPI
AT3G52450	AT1G07000	1	BIOGRID	PPI
AT3G52450	AT3G52450	1	BIOGRID	PPI
AT3G52450	AT5G64840	1	BIOGRID	PPI
AT3G52450	AT1G75370	1	BIOGRID	PPI
AT3G52450	AT4G28650	1	BIOGRID	PPI
AT3G52450	AT1G77580	1	BIOGRID	PPI
AT3G52450	AT5G42220	1	BIOGRID	PPI
AT3G52450	AT2G40000	1	BIOGRID	PPI
AT3G52450	AT1G62780	1	BIOGRID	PPI
AT3G52450	AT5G08720	1	BIOGRID	PPI
AT5G03730	AT5G03280	1	BIOGRID	PPI
AT5G03280	AT5G03730	1	BIOGRID	PPI
AT5G03730	AT5G03280	1	BIOGRID	PPI
AT5G10720	AT3G21510	1	BIOGRID	PPI
AT5G10720	AT3G21510	1	BIOGRID	PPI
AT5G10720	AT3G29350	1	BIOGRID	PPI
AT5G10720	AT5G39340	1	BIOGRID	PPI
AT5G10720	AT1G03430	1	BIOGRID	PPI
AT5G10720	AT1G80100	1	BIOGRID	PPI
AT5G10720	AT3G21510	1	BIOGRID	PPI
AT5G10720	AT3G29350	1	BIOGRID	PPI
AT5G10720	AT5G39340	1	BIOGRID	PPI
AT5G24780	AT5G24780	1	BIOGRID	PPI
AT3G22170	AT5G11260	1	BIOGRID	PPI
AT4G39400	AT1G71030	1	BIOGRID	PPI
AT1G71030	AT1G19350	1	BIOGRID	PPI
AT1G71030	AT1G19350	1	BIOGRID	PPI
AT1G71030	AT1G19350	1	BIOGRID	PPI
AT1G71030	AT4G18710	1	BIOGRID	PPI
AT4G18710	AT1G71030	1	BIOGRID	PPI
AT3G57870	AT4G26840	1	BIOGRID	PPI
AT3G57870	AT5G55160	1	BIOGRID	PPI
AT3G57870	AT3G63130	1	BIOGRID	PPI
AT3G20740	AT1G02580	1	BIOGRID	PPI
AT3G20740	AT5G49160	1	BIOGRID	PPI
AT1G02580	AT5G49160	1	BIOGRID	PPI
AT5G49160	AT1G02580	1	BIOGRID	PPI
AT1G02580	AT5G49160	1	BIOGRID	PPI
AT2G39810	AT5G15840	1	BIOGRID	PPI
AT5G15840	AT2G39810	1	BIOGRID	PPI
AT5G15840	AT2G39810	1	BIOGRID	PPI
AT1G64060	AT5G21326	1	BIOGRID	PPI
AT1G64060	AT5G21326	1	BIOGRID	PPI
AT5G55280	AT2G36250	1	BIOGRID	PPI
AT4G24560	AT3G52590	1	BIOGRID	PPI
AT4G37930	AT4G24560	1	BIOGRID	PPI
AT4G13930	AT4G24560	1	BIOGRID	PPI
AT4G24560	AT4G37930	1	BIOGRID	PPI
AT4G24560	AT4G13930	1	BIOGRID	PPI
AT1G04620	AT3G61470	1	BIOGRID	PPI
AT1G04620	AT4G10340	1	BIOGRID	PPI
AT1G04620	AT4G22920	1	BIOGRID	PPI
AT1G04620	AT4G13250	1	BIOGRID	PPI
AT1G04620	AT5G04900	1	BIOGRID	PPI
AT1G04620	AT4G37000	1	BIOGRID	PPI
AT1G04620	AT3G44880	1	BIOGRID	PPI
AT1G04620	AT4G22920	1	BIOGRID	PPI
AT1G04620	AT4G13250	1	BIOGRID	PPI
AT1G04620	AT5G04900	1	BIOGRID	PPI
AT1G04620	AT4G37000	1	BIOGRID	PPI
AT4G23650	AT5G55630	1	BIOGRID	PPI
AT4G23650	AT1G04690	1	BIOGRID	PPI
AT5G63860	AT2G32950	1	BIOGRID	PPI
AT5G63110	AT2G37630	1	BIOGRID	PPI
AT5G63110	AT2G37630	1	BIOGRID	PPI
AT2G37630	AT5G63110	1	BIOGRID	PPI
AT2G37630	AT2G37630	1	BIOGRID	PPI
AT1G65620	AT1G65620	1	BIOGRID	PPI
AT1G15750	AT4G28910	1	BIOGRID	PPI
AT1G29260	AT5G20890	1	BIOGRID	PPI
AT1G29260	AT3G03960	1	BIOGRID	PPI
AT1G29260	AT3G20050	1	BIOGRID	PPI
AT1G29260	AT1G55490	1	BIOGRID	PPI
AT1G29260	AT3G02530	1	BIOGRID	PPI
AT1G29260	AT5G16070	1	BIOGRID	PPI
AT1G29260	AT1G24510	1	BIOGRID	PPI
AT1G29260	AT5G42080	1	BIOGRID	PPI
AT1G29260	AT3G11830	1	BIOGRID	PPI
AT1G29260	AT5G26360	1	BIOGRID	PPI
AT1G29260	AT5G56290	1	BIOGRID	PPI
AT1G29260	AT3G46060	1	BIOGRID	PPI
AT1G29260	AT4G18430	1	BIOGRID	PPI
AT1G29260	AT3G46060	1	BIOGRID	PPI
AT2G43790	AT4G17490	1	BIOGRID	PPI
AT3G45640	AT4G17490	1	BIOGRID	PPI
AT3G45640	AT4G17490	1	BIOGRID	PPI
AT2G43790	AT4G17490	1	BIOGRID	PPI
AT2G43790	AT4G17490	1	BIOGRID	PPI
AT4G14713	ATCG00350	1	BIOGRID	PPI
AT4G14713	ATCG00340	1	BIOGRID	PPI
AT4G14713	ATCG01060	1	BIOGRID	PPI
AT4G14713	AT4G02770	1	BIOGRID	PPI
AT4G14713	AT2G20260	1	BIOGRID	PPI
AT4G14713	AT1G31330	1	BIOGRID	PPI
AT4G14713	AT1G55670	1	BIOGRID	PPI
AT4G14713	AT1G52230	1	BIOGRID	PPI
AT4G14713	ATCG00350	1	BIOGRID	PPI
AT4G14713	ATCG00340	1	BIOGRID	PPI
AT4G14713	ATCG00350	1	BIOGRID	PPI
AT4G14713	ATCG00340	1	BIOGRID	PPI
AT5G46330	AT4G36290	1	BIOGRID	PPI
AT4G36290	AT5G46330	1	BIOGRID	PPI
AT3G11460	AT1G17140	1	BIOGRID	PPI
AT1G75950	AT3G62980	1	BIOGRID	PPI
AT2G25700	AT3G62980	1	BIOGRID	PPI
AT1G20140	AT3G62980	1	BIOGRID	PPI
AT3G21850	AT3G62980	1	BIOGRID	PPI
AT1G75950	AT1G30950	1	BIOGRID	PPI
AT2G25700	AT1G30950	1	BIOGRID	PPI
AT1G20140	AT1G30950	1	BIOGRID	PPI
AT3G21850	AT1G30950	1	BIOGRID	PPI
AT2G36490	AT1G80420	1	BIOGRID	PPI
AT3G14890	AT1G80420	1	BIOGRID	PPI
AT2G36910	AT3G21640	1	BIOGRID	PPI
AT3G20550	AT1G01040	1	BIOGRID	PPI
AT1G01040	AT3G20550	1	BIOGRID	PPI
AT5G04340	AT2G43790	1	BIOGRID	PPI
AT5G04340	AT2G43790	1	BIOGRID	PPI
AT1G22770	AT5G35410	1	BIOGRID	PPI
AT1G22770	AT5G24270	1	BIOGRID	PPI
AT5G35410	AT1G22770	1	BIOGRID	PPI
AT5G24270	AT1G22770	1	BIOGRID	PPI
AT1G22770	AT5G35410	1	BIOGRID	PPI
AT1G22770	AT5G24270	1	BIOGRID	PPI
AT1G22770	AT5G35410	1	BIOGRID	PPI
AT2G17870	AT1G48920	1	BIOGRID	PPI
AT2G17870	AT4G10970	1	BIOGRID	PPI
AT2G17870	AT3G53460	1	BIOGRID	PPI
AT2G17870	AT5G60980	1	BIOGRID	PPI
AT2G17870	AT1G15690	1	BIOGRID	PPI
AT2G17870	AT3G03920	1	BIOGRID	PPI
AT2G17870	AT1G26110	1	BIOGRID	PPI
AT2G17870	AT5G11200	1	BIOGRID	PPI
AT2G17870	AT5G51120	1	BIOGRID	PPI
AT2G17870	AT5G10350	1	BIOGRID	PPI
AT2G17870	AT5G65260	1	BIOGRID	PPI
AT2G17870	AT3G23390	1	BIOGRID	PPI
AT2G17870	AT4G32420	1	BIOGRID	PPI
AT2G17870	AT5G13650	1	BIOGRID	PPI
AT2G17870	AT3G49910	1	BIOGRID	PPI
AT2G17870	AT5G42050	1	BIOGRID	PPI
AT2G17870	AT3G16470	1	BIOGRID	PPI
AT2G17870	AT5G62190	1	BIOGRID	PPI
AT2G17870	AT1G28050	1	BIOGRID	PPI
AT2G17870	AT4G23890	1	BIOGRID	PPI
AT2G17870	AT3G59810	1	BIOGRID	PPI
AT2G17870	AT3G46780	1	BIOGRID	PPI
AT2G17870	AT2G37220	1	BIOGRID	PPI
AT2G17870	AT5G13590	1	BIOGRID	PPI
AT2G17870	AT2G36170	1	BIOGRID	PPI
AT2G17870	AT5G05210	1	BIOGRID	PPI
AT2G17870	AT2G36530	1	BIOGRID	PPI
AT2G17870	AT1G35720	1	BIOGRID	PPI
AT2G17870	AT1G77180	1	BIOGRID	PPI
AT2G17870	AT2G35860	1	BIOGRID	PPI
AT2G17870	AT3G09690	1	BIOGRID	PPI
AT2G17870	AT5G23230	1	BIOGRID	PPI
AT2G17870	AT5G37850	1	BIOGRID	PPI
AT2G17870	AT3G14415	1	BIOGRID	PPI
AT2G17870	AT5G02810	1	BIOGRID	PPI
AT2G17870	AT1G53160	1	BIOGRID	PPI
AT2G17870	AT5G23290	1	BIOGRID	PPI
AT2G17870	AT2G21660	1	BIOGRID	PPI
AT2G17870	AT1G28050	1	BIOGRID	PPI
AT2G17870	AT5G65260	1	BIOGRID	PPI
AT2G17870	AT4G10970	1	BIOGRID	PPI
AT2G17870	AT1G26110	1	BIOGRID	PPI
AT2G17870	AT2G36170	1	BIOGRID	PPI
AT5G21326	AT1G64060	1	BIOGRID	PPI
AT5G21326	AT1G64060	1	BIOGRID	PPI
AT5G21326	AT1G64060	1	BIOGRID	PPI
AT1G62990	AT1G56650	1	BIOGRID	PPI
AT1G62990	AT1G56650	1	BIOGRID	PPI
AT5G51590	AT4G25320	1	BIOGRID	PPI
AT5G51590	AT5G51590	1	BIOGRID	PPI
AT4G25320	AT4G25320	1	BIOGRID	PPI
AT5G51590	AT4G25320	1	BIOGRID	PPI
AT2G17190	AT1G79810	1	BIOGRID	PPI
AT2G17200	AT1G79810	1	BIOGRID	PPI
AT2G17190	AT3G04460	1	BIOGRID	PPI
AT2G17200	AT3G04460	1	BIOGRID	PPI
AT4G33000	AT2G26650	1	BIOGRID	PPI
AT2G26650	AT4G33000	1	BIOGRID	PPI
AT2G26650	AT4G26560	1	BIOGRID	PPI
AT2G26650	AT4G01420	1	BIOGRID	PPI
AT2G26650	AT4G33000	1	BIOGRID	PPI
AT2G26650	AT4G26560	1	BIOGRID	PPI
AT2G26650	AT4G01420	1	BIOGRID	PPI
AT2G26650	AT4G33000	1	BIOGRID	PPI
AT4G21980	AT4G24690	1	BIOGRID	PPI
AT3G01280	AT4G17615	1	BIOGRID	PPI
AT5G61500	AT3G13970	1	BIOGRID	PPI
AT5G45900	AT5G61500	1	BIOGRID	PPI
AT5G61500	AT5G45900	1	BIOGRID	PPI
AT5G61500	AT4G16520	1	BIOGRID	PPI
AT5G45900	AT4G16520	1	BIOGRID	PPI
AT2G25170	AT5G11260	1	BIOGRID	PPI
AT2G25170	AT5G11260	1	BIOGRID	PPI
AT2G25170	AT5G11260	1	BIOGRID	PPI
AT4G38130	AT4G32010	1	BIOGRID	PPI
AT4G38130	AT4G32010	1	BIOGRID	PPI
AT4G32010	AT4G38130	1	BIOGRID	PPI
AT5G22750	AT1G07370	1	BIOGRID	PPI
AT2G29570	AT5G22750	1	BIOGRID	PPI
