node1	node2	score	edge_type
AT3G53300	AT3G53290	1	Metabolic-AraCyc
AT3G53300	AT3G53280	1	Metabolic-AraCyc
AT3G53300	AT3G26270	1	Metabolic-AraCyc
AT3G53300	AT1G13110	1	Metabolic-AraCyc
AT3G53300	AT3G26230	1	Metabolic-AraCyc
AT3G53300	AT3G26220	1	Metabolic-AraCyc
AT3G53300	AT3G26210	1	Metabolic-AraCyc
AT3G53300	AT3G26200	1	Metabolic-AraCyc
AT3G53300	AT3G26190	1	Metabolic-AraCyc
AT3G53300	AT3G26180	1	Metabolic-AraCyc
AT3G53300	AT3G26170	1	Metabolic-AraCyc
AT3G53300	AT3G26160	1	Metabolic-AraCyc
AT3G26170	AT3G26280	1	Metabolic-AraCyc
AT3G26170	AT5G35715	1	Metabolic-AraCyc
AT3G44250	AT1G13080	1	Metabolic-AraCyc
AT3G44250	AT3G26210	1	Metabolic-AraCyc
AT3G44250	AT3G26200	1	Metabolic-AraCyc
AT3G44250	AT3G26190	1	Metabolic-AraCyc
AT3G44250	AT3G26180	1	Metabolic-AraCyc
AT3G44250	AT3G26170	1	Metabolic-AraCyc
AT3G44250	AT3G26160	1	Metabolic-AraCyc
AT3G44250	AT1G13110	1	Metabolic-AraCyc
AT3G44250	AT1G13100	1	Metabolic-AraCyc
AT3G44250	AT3G26830	1	Metabolic-AraCyc
AT3G44250	AT3G26230	1	Metabolic-AraCyc
AT3G26180	AT1G13090	1	Metabolic-AraCyc
AT3G26180	AT3G26280	1	Metabolic-AraCyc
AT3G26180	AT5G35715	1	Metabolic-AraCyc
AT3G26180	AT3G53290	1	Metabolic-AraCyc
AT3G26180	AT3G53280	1	Metabolic-AraCyc
AT3G26180	AT3G26270	1	Metabolic-AraCyc
AT3G26180	AT3G26230	1	Metabolic-AraCyc
AT3G44250	AT3G26220	1	Metabolic-AraCyc
AT3G44250	AT3G26270	1	Metabolic-AraCyc
AT3G26170	AT3G53290	1	Metabolic-AraCyc
AT3G26170	AT3G26160	1	Metabolic-AraCyc
AT3G26170	AT3G53280	1	Metabolic-AraCyc
AT3G26170	AT3G26270	1	Metabolic-AraCyc
AT3G26170	AT3G26230	1	Metabolic-AraCyc
AT3G26170	AT3G26220	1	Metabolic-AraCyc
AT3G26170	AT3G26210	1	Metabolic-AraCyc
AT3G26170	AT3G26200	1	Metabolic-AraCyc
AT3G26170	AT3G26190	1	Metabolic-AraCyc
AT3G26170	AT3G26180	1	Metabolic-AraCyc
AT3G44250	AT3G53280	1	Metabolic-AraCyc
AT3G26170	AT1G13110	1	Metabolic-AraCyc
AT3G26170	AT1G13100	1	Metabolic-AraCyc
AT3G26170	AT1G13080	1	Metabolic-AraCyc
AT3G26170	AT3G26830	1	Metabolic-AraCyc
AT3G44250	AT1G13090	1	Metabolic-AraCyc
AT3G44250	AT3G26280	1	Metabolic-AraCyc
AT3G44250	AT5G35715	1	Metabolic-AraCyc
AT3G44250	AT3G53290	1	Metabolic-AraCyc
AT3G26160	AT3G26180	1	Metabolic-AraCyc
AT3G48300	AT3G44310	1	Metabolic-AraCyc
AT2G30750	AT3G44300	1	Metabolic-AraCyc
AT2G30750	AT3G44310	1	Metabolic-AraCyc
AT2G30750	AT3G44320	1	Metabolic-AraCyc
AT2G30750	AT5G22300	1	Metabolic-AraCyc
AT1G11610	AT3G44300	1	Metabolic-AraCyc
AT1G11610	AT3G44310	1	Metabolic-AraCyc
AT1G11610	AT3G44320	1	Metabolic-AraCyc
AT1G11610	AT5G22300	1	Metabolic-AraCyc
AT3G48300	AT3G44300	1	Metabolic-AraCyc
AT3G48300	AT3G44320	1	Metabolic-AraCyc
AT2G30770	AT3G44320	1	Metabolic-AraCyc
AT3G48300	AT5G22300	1	Metabolic-AraCyc
AT4G20235	AT3G44300	1	Metabolic-AraCyc
AT4G20235	AT3G44310	1	Metabolic-AraCyc
AT4G20235	AT3G44320	1	Metabolic-AraCyc
AT4G20235	AT5G22300	1	Metabolic-AraCyc
AT1G13090	AT3G26280	1	Metabolic-AraCyc
AT1G13090	AT5G35715	1	Metabolic-AraCyc
AT1G13090	AT3G53290	1	Metabolic-AraCyc
AT2G30770	AT5G22300	1	Metabolic-AraCyc
AT2G30770	AT3G44310	1	Metabolic-AraCyc
AT3G48290	AT3G44310	1	Metabolic-AraCyc
AT3G48320	AT3G44300	1	Metabolic-AraCyc
AT3G48320	AT3G44310	1	Metabolic-AraCyc
AT3G48320	AT3G44320	1	Metabolic-AraCyc
AT3G48320	AT5G22300	1	Metabolic-AraCyc
AT3G48310	AT3G44300	1	Metabolic-AraCyc
AT3G48310	AT3G44310	1	Metabolic-AraCyc
AT3G48310	AT3G44320	1	Metabolic-AraCyc
AT3G48310	AT5G22300	1	Metabolic-AraCyc
AT3G48290	AT3G44300	1	Metabolic-AraCyc
AT3G48290	AT3G44320	1	Metabolic-AraCyc
AT2G30770	AT3G44300	1	Metabolic-AraCyc
AT3G48290	AT5G22300	1	Metabolic-AraCyc
AT3G48280	AT3G44300	1	Metabolic-AraCyc
AT3G48280	AT3G44310	1	Metabolic-AraCyc
AT3G48280	AT3G44320	1	Metabolic-AraCyc
AT3G48280	AT5G22300	1	Metabolic-AraCyc
AT3G48270	AT3G44300	1	Metabolic-AraCyc
AT3G48270	AT3G44310	1	Metabolic-AraCyc
AT3G48270	AT3G44320	1	Metabolic-AraCyc
AT3G48270	AT5G22300	1	Metabolic-AraCyc
AT1G13090	AT3G53280	1	Metabolic-AraCyc
AT1G13090	AT3G26270	1	Metabolic-AraCyc
AT3G26160	AT3G26190	1	Metabolic-AraCyc
AT3G26160	AT3G26280	1	Metabolic-AraCyc
AT3G26280	AT1G13110	1	Metabolic-AraCyc
AT3G26280	AT1G13100	1	Metabolic-AraCyc
AT3G26280	AT1G13080	1	Metabolic-AraCyc
AT3G26280	AT3G26830	1	Metabolic-AraCyc
AT3G26160	AT1G13090	1	Metabolic-AraCyc
AT3G26160	AT5G35715	1	Metabolic-AraCyc
AT3G26280	AT3G26200	1	Metabolic-AraCyc
AT3G26160	AT3G53290	1	Metabolic-AraCyc
AT3G26160	AT3G53280	1	Metabolic-AraCyc
